[13:22:58:86] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:22:58:90] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:22:58:99] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:22:59:03] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:22:59:18] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:22:59:29] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:22:59:32] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:22:59:41] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:22:59:55] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:22:59:72] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:22:59:77] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:22:59:81] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:22:59:87] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:22:59:96] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:22:59:99] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:23:00:03] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:23:00:15] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:23:00:25] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:23:00:33] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:23:00:36] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:23:00:40] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:23:00:48] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:23:00:54] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:23:00:66] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:23:00:73] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:23:00:75] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:23:00:84] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:23:00:88] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:23:00:93] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:23:00:97] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:23:01:03] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:23:01:07] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:23:01:13] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:23:01:15] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:23:01:20] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:23:01:29] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:23:01:43] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:23:01:53] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:23:01:61] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:23:01:66] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:23:01:75] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:23:01:88] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:23:01:94] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:23:02:02] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:23:02:13] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:23:02:15] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:23:02:19] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:23:02:24] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:23:02:33] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:23:02:42] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:23:02:47] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:23:02:53] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:23:02:56] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:23:02:61] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:23:02:65] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:23:02:70] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:23:02:76] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:23:02:84] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:23:02:89] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:23:03:11] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:23:03:16] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:23:03:27] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:23:03:41] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:23:03:50] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:23:03:59] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:23:03:76] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:23:03:83] | ESP_GATTS_DEMO | 4827E2827F72 | -70
